NDVI,WET,NDBSI,LST,RESI
0.779624,0.879449,0.383091,0.346463,0.670872
0.707092,0.85138,0.477476,0.383134,0.570085
0.754993,0.88301,0.36891,0.361939,0.66183
0.818655,0.875276,0.374344,0.314415,0.70335
0.803729,0.868634,0.396195,0.358481,0.673974
0.508918,0.819487,0.645741,0.434682,0.356366
0.656248,0.839735,0.536197,0.347962,0.516303
0.765624,0.879543,0.392357,0.386296,0.650204
0.38415,0.859875,0.639039,0.400717,0.300783
0.832507,0.888672,0.309936,0.369932,0.735507
0.694346,0.814291,0.549433,0.403514,0.517025
0.46548,0.826303,0.66181,0.377842,0.335496
0.380291,0.856967,0.657547,0.468749,0.275004
0.824327,0.903271,0.269007,0.270509,0.773826
0.731786,0.810553,0.586298,0.390969,0.520666
0.647575,0.829037,0.58054,0.46452,0.463712
0.837408,0.88355,0.331322,0.34907,0.730576
0.865725,0.881648,0.322172,0.335731,0.753766
0.555385,0.796853,0.681429,0.473679,0.3535
0.534231,0.845829,0.610667,0.421345,0.394479
0.796725,0.884327,0.363526,0.329093,0.694771
0.661992,0.867937,0.478799,0.369766,0.548432
0.838691,0.867407,0.368909,0.344226,0.710731
0.838214,0.880381,0.348268,0.29762,0.731979
0.733822,0.855361,0.453744,0.361647,0.602317
0.658768,0.88144,0.438165,0.431407,0.557231
0.420054,0.821559,0.667638,0.405027,0.30102
0.538309,0.884715,0.493217,0.416279,0.463859
0.786986,0.86783,0.396147,0.348191,0.666564
0.617457,0.852303,0.522582,0.381334,0.496381
0.632558,0.821575,0.572767,0.35602,0.480203
0.563393,0.872035,0.528652,0.41765,0.457632
0.716461,0.86063,0.468381,0.363536,0.585002
0.648637,0.895085,0.401782,0.365788,0.58523
0.622453,0.882406,0.485808,0.319897,0.533941
0.352754,0.868143,0.646235,0.504899,0.259486
0.560127,0.877607,0.499574,0.424366,0.470406
0.485414,0.855789,0.603196,0.39422,0.377445
0.415404,0.885919,0.574623,0.336868,0.367756
0.825516,0.903161,0.266612,0.292144,0.771445
0.652674,0.885701,0.460983,0.342713,0.559828
0.695437,0.884106,0.3849,0.396902,0.613106
0.683968,0.871977,0.479932,0.358663,0.562795
0.820212,0.898001,0.306885,0.295592,0.745964
0.936188,0.933372,0.106891,0.239169,0.93164
0.427316,0.818081,0.725441,0.483035,0.25867
0.83844,0.878097,0.348404,0.352728,0.720838
0.507591,0.858033,0.585079,0.37891,0.402746
0.359869,0.838955,0.711975,0.511587,0.224397
0.556318,0.81626,0.634929,0.412567,0.392754
0.833625,0.898895,0.288374,0.260092,0.77043
0.666632,0.871677,0.450463,0.461796,0.548095
0.733376,0.875883,0.430842,0.354371,0.617732
0.473308,0.876143,0.567929,0.437332,0.382811
0.415618,0.836138,0.690156,0.488163,0.271594
0.453649,0.842201,0.666462,0.471338,0.309436
0.434567,0.801474,0.692297,0.394346,0.296189
0.54677,0.823205,0.597634,0.394073,0.411501
0.603728,0.866925,0.50836,0.428635,0.488289
0.652294,0.877674,0.454761,0.386535,0.553361
0.858906,0.913675,0.219117,0.26259,0.822253
0.832536,0.909272,0.230957,0.281485,0.796981
0.839595,0.881161,0.350019,0.32821,0.725824
0.767333,0.86714,0.414699,0.329159,0.649441
0.471673,0.803974,0.700753,0.466489,0.298458
0.606897,0.879989,0.495302,0.447576,0.494547
0.345053,0.858311,0.647789,0.475476,0.259181
0.411668,0.857038,0.648744,0.428576,0.305268
0.787265,0.8877,0.358126,0.356971,0.687117
0.530801,0.831172,0.613094,0.361969,0.401571
0.844231,0.883477,0.330854,0.34907,0.734646
0.3717,0.857268,0.653085,0.434475,0.279388
0.53888,0.878614,0.518504,0.391564,0.455101
0.582369,0.868517,0.555722,0.35878,0.465323
0.647543,0.831746,0.555126,0.41373,0.487508
0.830787,0.899892,0.284436,0.271449,0.768762
0.496561,0.842295,0.60209,0.415042,0.378756
0.615703,0.871639,0.472453,0.369466,0.526243
0.87647,0.909988,0.235121,0.31265,0.813317
0.474438,0.856584,0.596684,0.442588,0.365187
0.548428,0.839956,0.583184,0.417098,0.417215
0.572478,0.837249,0.577488,0.373652,0.442088
0.865049,0.899516,0.283022,0.335151,0.776034
0.940358,0.930533,0.0880873,0.244511,0.942565
0.680165,0.873114,0.45582,0.475979,0.550188
0.458576,0.884058,0.535734,0.431612,0.39351
0.894816,0.924161,0.150934,0.312266,0.86965
0.368825,0.880608,0.634797,0.692002,0.238623
0.441263,0.83738,0.674022,0.422775,0.30765
0.535298,0.846964,0.59025,0.372472,0.415707
0.393368,0.81386,0.705059,0.414789,0.263526
0.507404,0.842139,0.600934,0.435051,0.381458
0.791799,0.892019,0.356528,0.279579,0.706344
0.865929,0.898692,0.274332,0.304513,0.78713
0.906699,0.92097,0.157557,0.264541,0.881983
0.855287,0.897229,0.28593,0.307202,0.774341
0.732322,0.870187,0.423521,0.354362,0.620426
0.871592,0.903034,0.248426,0.279303,0.809463
0.442226,0.785138,0.691751,0.530238,0.272067
0.590363,0.833288,0.575798,0.385131,0.45033
0.737572,0.879494,0.410816,0.319397,0.638
0.490552,0.841933,0.608678,0.44664,0.365579
0.508011,0.793588,0.699223,0.480177,0.315874
0.766947,0.859653,0.443107,0.32151,0.634959
0.762172,0.875308,0.420567,0.341265,0.641875
0.523848,0.867099,0.566578,0.359651,0.426414
0.653426,0.849833,0.52847,0.476954,0.494187
0.658835,0.859099,0.496505,0.348694,0.540583
0.788133,0.866952,0.437511,0.292761,0.656279
0.430887,0.897379,0.517425,0.388865,0.397518
0.662416,0.86736,0.4706,0.418848,0.543183
0.63116,0.883704,0.45279,0.416922,0.537116
0.738079,0.868934,0.427043,0.407169,0.611163
0.441506,0.800708,0.727474,0.499041,0.260589
0.810027,0.897171,0.310819,0.281236,0.740937
0.545676,0.856072,0.547963,0.405172,0.438318
0.40477,0.833601,0.662099,0.423807,0.292872
0.829928,0.90135,0.281345,0.31238,0.761923
0.410756,0.846337,0.66393,0.417313,0.297868
0.75776,0.888828,0.359894,0.387581,0.663648
0.888262,0.898045,0.261513,0.301692,0.806937
0.857971,0.891538,0.29836,0.314327,0.767275
0.64123,0.800648,0.572676,0.410378,0.472152
0.799682,0.897703,0.316916,0.298026,0.728623
0.494401,0.861263,0.594656,0.38213,0.389972
0.894143,0.918184,0.176437,0.33939,0.849782
0.369437,0.818053,0.72228,0.540181,0.216482
0.354165,0.846069,0.698303,0.499188,0.23162
0.591215,0.855294,0.560111,0.388301,0.460735
0.763073,0.862568,0.435784,0.346739,0.631937
0.801405,0.863163,0.398974,0.32735,0.676829
0.706004,0.842888,0.514735,0.376569,0.550212
0.920613,0.928546,0.12513,0.230303,0.914523
0.542985,0.835338,0.640357,0.430602,0.380779
0.739939,0.862273,0.439095,0.365791,0.613381
0.885232,0.916511,0.190396,0.285852,0.847877
0.888202,0.899897,0.260183,0.312716,0.805605
0.633333,0.87571,0.484004,0.402592,0.523865
0.840169,0.91248,0.242228,0.345257,0.782955
0.60252,0.846943,0.560338,0.457831,0.452273
0.635603,0.863643,0.509672,0.398108,0.511222
0.649862,0.855825,0.545019,0.396,0.500157
0.894855,0.905992,0.234277,0.301004,0.825989
0.627878,0.84958,0.525057,0.431394,0.490685
0.874776,0.908052,0.242044,0.320356,0.806975
0.397008,0.855688,0.6392,0.399022,0.307822
0.849183,0.891487,0.312797,0.280014,0.76153
0.485274,0.864967,0.586734,0.453872,0.375148
0.600317,0.828938,0.597122,0.399947,0.441252
0.547975,0.813104,0.619809,0.445089,0.38927
0.564581,0.857827,0.539559,0.471294,0.440401
0.724031,0.86153,0.479904,0.322502,0.591415
0.76183,0.88386,0.378447,0.376444,0.65783
0.706049,0.832622,0.516941,0.431927,0.537004
0.740851,0.859033,0.442786,0.349502,0.614849
0.331279,0.916855,0.488097,0.338336,0.36916
0.376807,0.863019,0.616918,0.54156,0.280665
0.497397,0.737878,0.684243,0.470051,0.31411
0.849369,0.895808,0.300912,0.267382,0.770874
0.759695,0.881471,0.391056,0.378168,0.649378
0.490022,0.829515,0.656581,0.493922,0.329279
0.671299,0.878022,0.456437,0.42287,0.555953
0.480594,0.838623,0.632041,0.438908,0.348837
0.797885,0.874187,0.378644,0.355879,0.68106
0.440906,0.778714,0.752307,0.5029,0.244095
0.708213,0.867936,0.455451,0.361802,0.588303
0.578616,0.84957,0.558254,0.390079,0.453702
0.654197,0.865146,0.49125,0.420958,0.527007
0.642636,0.842978,0.574785,0.357854,0.486633
0.514441,0.828415,0.640517,0.445358,0.361023
0.708543,0.879745,0.435692,0.347622,0.602969
0.781343,0.902274,0.301024,0.323748,0.722083
0.447289,0.85137,0.623449,0.408779,0.341988
0.507949,0.754377,0.653324,0.521271,0.327887
0.595904,0.850362,0.563556,0.409252,0.456872
0.617232,0.883795,0.464606,0.390991,0.528219
0.943654,0.938523,0.0659865,0.227171,0.960368
0.515143,0.836712,0.63544,0.414267,0.371139
0.943089,0.940909,0.0708511,0.248989,0.953386
0.722592,0.869241,0.43888,0.407105,0.596257
0.679417,0.883076,0.414792,0.374637,0.592635
0.646581,0.854783,0.548892,0.360448,0.503232
0.709593,0.875831,0.420427,0.358021,0.609155
0.624368,0.872513,0.48705,0.433211,0.510803
0.827735,0.897319,0.304362,0.341205,0.742379
0.52917,0.859354,0.584637,0.391828,0.41266
0.601871,0.889564,0.458634,0.446442,0.512318
0.880301,0.896327,0.275243,0.330801,0.789244
0.579131,0.792415,0.633246,0.386104,0.409259
0.874568,0.907636,0.233973,0.279601,0.819188
0.53173,0.810626,0.659237,0.454988,0.357086
0.388035,0.870724,0.657036,0.465628,0.281659
0.940735,0.932222,0.0975914,0.233756,0.940066
0.360148,0.861892,0.637632,0.459346,0.2766
0.859727,0.888558,0.30965,0.301082,0.764621
0.440069,0.808719,0.665265,0.459743,0.301304
0.451597,0.843426,0.668556,0.376385,0.326189
0.858349,0.910316,0.229426,0.310278,0.806661
0.48181,0.852322,0.602327,0.487835,0.356905
0.478984,0.830064,0.641556,0.466865,0.336462
0.694273,0.876992,0.421792,0.407656,0.590081
0.590213,0.873925,0.509275,0.386905,0.489239
0.552665,0.802211,0.666449,0.418653,0.371387
0.631905,0.83725,0.559326,0.451703,0.469524
0.58171,0.853785,0.570261,0.382125,0.451108
0.794348,0.871849,0.384942,0.36802,0.67309
0.649419,0.910296,0.341684,0.378519,0.616468
0.566785,0.874134,0.520394,0.39793,0.468039
0.386602,0.869702,0.665458,0.496173,0.270222
0.740921,0.879503,0.409757,0.375771,0.629229
0.483998,0.746839,0.655521,0.520251,0.312708
0.55223,0.835439,0.637454,0.385666,0.396451
0.789165,0.877202,0.387358,0.35507,0.67203
0.468385,0.848072,0.651955,0.397824,0.340602
0.781699,0.839852,0.48132,0.320386,0.621228
0.785794,0.896388,0.320378,0.409608,0.696669
0.665748,0.87341,0.459622,0.425531,0.550149
0.534277,0.806901,0.630468,0.411309,0.382027
0.695738,0.855779,0.494016,0.329153,0.566158
0.571045,0.847654,0.556479,0.422514,0.443742
0.425508,0.792087,0.692817,0.5298,0.262922
0.554667,0.849337,0.624899,0.384019,0.406213
0.609346,0.859086,0.530022,0.351653,0.494496
0.496867,0.911344,0.311272,0.332501,0.556168
0.484097,0.88005,0.56389,0.341122,0.41054
0.454198,0.879963,0.563886,0.43631,0.374817
0.743033,0.892715,0.365751,0.316344,0.666854
0.485052,0.863873,0.605481,0.354656,0.384736
0.42134,0.883821,0.591692,0.357047,0.357837
0.486997,0.841093,0.623673,0.456247,0.35366
0.860122,0.89159,0.304209,0.346686,0.75896
0.356609,0.862816,0.654189,0.49758,0.258353
0.692216,0.898878,0.365936,0.351514,0.631869
0.781529,0.868221,0.40767,0.339639,0.659151
0.652979,0.876755,0.461756,0.421903,0.542919
0.429854,0.83774,0.678469,0.415989,0.300282
0.875288,0.888639,0.30204,0.277349,0.782107
0.451246,0.782653,0.747125,0.423709,0.268794
0.500231,0.868156,0.551207,0.429143,0.407569
0.800596,0.863033,0.410446,0.317694,0.672218
0.573639,0.858857,0.555587,0.382057,0.454869
0.651681,0.878318,0.446273,0.477883,0.539401
0.487607,0.859212,0.572212,0.43278,0.387736
0.584106,0.847618,0.565952,0.448886,0.440817
0.753558,0.864832,0.447396,0.344826,0.621072
0.549549,0.848855,0.583785,0.41962,0.417941
0.807342,0.857931,0.423443,0.368285,0.658548
0.776183,0.870341,0.40596,0.333215,0.65855
0.691553,0.861443,0.479532,0.328533,0.572172
0.604971,0.840466,0.558304,0.431239,0.459345
0.81991,0.883049,0.346973,0.344816,0.713276
0.804589,0.875515,0.376794,0.302289,0.696596
0.66242,0.883867,0.435328,0.350993,0.577024
0.460276,0.857699,0.610459,0.378081,0.362901
0.413891,0.876977,0.611965,0.463441,0.321074
0.741875,0.871123,0.427281,0.378179,0.61916
0.459778,0.845379,0.635416,0.563195,0.311344
0.542363,0.792196,0.645248,0.4709,0.365387
0.763095,0.907018,0.273384,0.368541,0.718028
0.799649,0.855918,0.42662,0.353789,0.655227
0.432013,0.698824,0.729022,0.470764,0.249576
0.743171,0.873316,0.412531,0.335227,0.636453
0.528257,0.834174,0.580463,0.511049,0.388048
0.867121,0.89507,0.297192,0.24685,0.786813
0.609589,0.892007,0.446825,0.352189,0.541891
0.395757,0.826063,0.700293,0.435191,0.264585
0.638309,0.88418,0.450895,0.358491,0.553802
0.632721,0.878616,0.464331,0.386464,0.537427
0.481731,0.767737,0.669807,0.387313,0.332477
0.324473,0.523957,0.791607,0.531204,0.126102
0.654969,0.867659,0.478754,0.395549,0.539357
0.525883,0.860332,0.581922,0.429952,0.404767
0.849553,0.913631,0.202074,0.269864,0.82456
0.355732,0.877017,0.645162,0.469882,0.269603
0.592391,0.871,0.520218,0.353272,0.491066
0.547872,0.833608,0.587656,0.545906,0.388266
0.471561,0.76813,0.721857,0.394182,0.297931
0.712207,0.8869,0.388749,0.343641,0.631366
0.875056,0.911532,0.19993,0.272094,0.839349
0.825856,0.880488,0.372937,0.28594,0.714337
0.87516,0.909428,0.216764,0.343495,0.816092
0.595989,0.878633,0.489228,0.363033,0.50831
0.612964,0.853349,0.54469,0.437176,0.471174
0.574117,0.752313,0.755517,0.450679,0.324844
0.436594,0.874433,0.593915,0.466265,0.342536
0.644641,0.826634,0.564461,0.387001,0.485734
0.442418,0.856042,0.626048,0.464798,0.327219
0.902519,0.895621,0.262068,0.32479,0.809803
0.856689,0.88055,0.344564,0.254973,0.752807
0.440939,0.827714,0.63186,0.418125,0.329683
0.449657,0.830906,0.668561,0.465616,0.306061
0.883518,0.907118,0.230929,0.257072,0.830248
0.356192,0.865184,0.627091,0.506412,0.270929
0.481375,0.738347,0.69652,0.467395,0.299204
0.570486,0.846454,0.566963,0.41856,0.438549
0.706049,0.835671,0.552103,0.36497,0.53205
0.523382,0.884227,0.526499,0.333742,0.454254
0.684583,0.864843,0.477266,0.354948,0.564553
0.742164,0.901553,0.33095,0.293231,0.690267
0.512493,0.839098,0.630029,0.487339,0.358223
0.390868,0.867101,0.629456,0.402214,0.310066
0.8641,0.893982,0.294514,0.273789,0.781062
0.45452,0.837827,0.649358,0.419079,0.328909
0.61306,0.823288,0.614467,0.382801,0.442066
0.858665,0.889786,0.310023,0.290532,0.766052
0.561683,0.863438,0.532811,0.452674,0.446622
0.821623,0.861064,0.406004,0.37161,0.675444
0.625852,0.861569,0.531925,0.342652,0.504803
0.660427,0.879084,0.4524,0.343162,0.567947
0.576425,0.847525,0.605736,0.332114,0.438693
0.925768,0.942324,0.0702067,0.249383,0.94407
0.760101,0.834181,0.504715,0.341148,0.592024
0.868927,0.897462,0.284283,0.300794,0.784167
0.845604,0.882665,0.328385,0.324572,0.741511
0.592846,0.867118,0.553542,0.344087,0.475134
0.752647,0.857239,0.429376,0.367507,0.624793
0.571305,0.848175,0.575915,0.495508,0.41915
0.668614,0.846768,0.502732,0.326242,0.545977
0.857578,0.904861,0.259351,0.3248,0.786961
0.854259,0.894436,0.300136,0.343892,0.75867
0.823725,0.89002,0.333862,0.3017,0.73164
0.372341,0.823175,0.629825,0.538225,0.267897
0.724578,0.895936,0.36466,0.411423,0.638492
0.562144,0.864252,0.543196,0.356945,0.460515
0.772141,0.850182,0.456957,0.373376,0.619263
0.932941,0.937756,0.075764,0.239878,0.94658
0.598127,0.853022,0.536558,0.359282,0.482602
0.831668,0.898809,0.291182,0.313974,0.757122
0.377083,0.846489,0.642929,0.451629,0.283256
0.806439,0.873891,0.388696,0.319673,0.687719
0.767915,0.865672,0.441153,0.299468,0.641539
0.600973,0.768187,0.706722,0.380006,0.381402
0.591048,0.853579,0.566428,0.398978,0.455002
0.568003,0.796145,0.64807,0.371192,0.398527
0.558315,0.872588,0.527716,0.388434,0.461143
0.371695,0.881155,0.613633,0.397533,0.310045
0.91447,0.935762,0.0860339,0.249127,0.928738
0.732854,0.868926,0.435705,0.327993,0.619398
0.600354,0.820361,0.605921,0.44466,0.426846
0.58415,0.875161,0.523139,0.425229,0.471012
0.720903,0.883548,0.422566,0.333488,0.620048
0.790559,0.880079,0.38569,0.425048,0.660072
0.452603,0.868423,0.609344,0.401302,0.355669
0.61284,0.822676,0.5622,0.403121,0.465464
0.497434,0.861911,0.56746,0.4083,0.40091
0.835843,0.884297,0.334744,0.325176,0.732719
0.686837,0.885389,0.40886,0.444828,0.586213
0.794979,0.852333,0.453026,0.312721,0.646447
0.920066,0.94146,0.0931214,0.226434,0.933234
0.732875,0.86899,0.469814,0.373757,0.592287
0.637582,0.855838,0.521188,0.353027,0.514408
0.725922,0.865432,0.462316,0.34289,0.598119
0.470821,0.828105,0.664581,0.456733,0.321524
0.847472,0.883712,0.363377,0.241248,0.740745
0.436644,0.836377,0.663622,0.541803,0.286777
0.854248,0.890022,0.312302,0.298878,0.760732
0.415287,0.814178,0.695451,0.441811,0.275567
0.391965,0.849916,0.657757,0.496816,0.275138
0.760097,0.886077,0.394034,0.302031,0.663647
0.537231,0.878322,0.536282,0.397468,0.443574
0.654953,0.908313,0.382293,0.373822,0.598841
0.404764,0.891489,0.551763,0.362264,0.369389
0.672126,0.87986,0.443704,0.403048,0.567279
0.449857,0.839933,0.671207,0.364401,0.325835
0.581289,0.816076,0.631997,0.423904,0.406048
0.454131,0.819143,0.687247,0.460296,0.298543
0.506644,0.774035,0.76927,0.402283,0.291561
0.840115,0.885275,0.328868,0.306488,0.74204
0.460395,0.841555,0.64261,0.4594,0.328138
0.447485,0.879624,0.57794,0.432716,0.3643
0.553786,0.843895,0.607457,0.477618,0.395761
0.583401,0.856288,0.561249,0.390004,0.455511
0.46289,0.797891,0.708632,0.466501,0.288734
0.622057,0.834974,0.573981,0.351322,0.475981
0.813546,0.862348,0.415785,0.331988,0.673752
0.686511,0.873002,0.433757,0.386018,0.583292
0.66337,0.846723,0.516167,0.369572,0.527309
0.549209,0.871062,0.524454,0.401776,0.454946
0.529647,0.815263,0.638364,0.378778,0.382585
0.867759,0.912575,0.226436,0.306957,0.814417
0.875252,0.901067,0.26655,0.288039,0.799998
0.513875,0.807707,0.665292,0.415407,0.351436
0.382904,0.843716,0.670861,0.574308,0.247074
0.664205,0.878267,0.445729,0.380485,0.566085
0.504974,0.855452,0.588785,0.428449,0.389199
0.854023,0.899272,0.280969,0.282912,0.781295
0.537808,0.857327,0.588598,0.315431,0.430401
0.431134,0.833992,0.646715,0.431454,0.314323
0.561099,0.831946,0.611854,0.429029,0.405976
0.70788,0.87335,0.453801,0.365141,0.588882
0.642077,0.851734,0.499832,0.391132,0.520218
0.305827,0.757869,0.718859,0.50078,0.184222
0.70512,0.863632,0.484358,0.369298,0.569354
0.426407,0.805857,0.726353,0.479785,0.257066
0.803263,0.859531,0.416649,0.340887,0.665463
0.706879,0.836336,0.519049,0.398,0.543486
0.477087,0.781139,0.721656,0.473162,0.28677
0.379337,0.853299,0.648607,0.448898,0.282765
0.755149,0.849117,0.464687,0.32707,0.614739
0.740744,0.876146,0.426826,0.334046,0.62806
0.48603,0.858054,0.585102,0.448909,0.37671
0.606394,0.869031,0.51052,0.410039,0.492559
0.801254,0.882893,0.37291,0.278534,0.702262
0.608002,0.796786,0.593365,0.370865,0.450026
0.627148,0.657083,0.670078,0.47742,0.384649
0.76028,0.881098,0.382192,0.350662,0.659824
0.58062,0.702795,0.676181,0.509612,0.353608
0.701115,0.846647,0.492954,0.36082,0.5625
0.502939,0.727751,0.6492,0.484071,0.331912
0.423375,0.832425,0.699841,0.343055,0.299307
0.721759,0.864068,0.441756,0.403968,0.594361
0.440174,0.835355,0.690027,0.414012,0.300114
0.897321,0.892486,0.277417,0.26299,0.810741
0.81827,0.884968,0.339701,0.343165,0.716725
0.477834,0.866653,0.605638,0.385125,0.374826
0.655524,0.8669,0.488268,0.368822,0.539878
0.553319,0.856333,0.576438,0.48805,0.4111
0.499804,0.78844,0.686026,0.414851,0.330704
0.772044,0.877532,0.389625,0.378267,0.656641
0.471089,0.751951,0.723149,0.396093,0.294937
0.48657,0.828018,0.666227,0.460496,0.328737
0.470719,0.858486,0.619528,0.419656,0.355782
0.595093,0.838351,0.561114,0.401655,0.457981
0.747423,0.885238,0.388642,0.31318,0.657079
0.420685,0.875517,0.613379,0.422461,0.332141
0.441386,0.835498,0.688831,0.428462,0.298567
0.608212,0.851826,0.5263,0.333009,0.498788
0.917744,0.917508,0.187612,0.277581,0.869348
0.623013,0.804806,0.584755,0.445894,0.448906
0.539548,0.868742,0.536647,0.432851,0.436658
0.819623,0.898563,0.296755,0.353118,0.739604
0.591084,0.817306,0.612173,0.417379,0.423449
0.650112,0.841609,0.544951,0.331739,0.511651
0.418664,0.880356,0.578012,0.568007,0.32125
0.556322,0.851932,0.599175,0.419572,0.413935
0.822668,0.871434,0.370106,0.332865,0.703778
0.73571,0.895107,0.356576,0.396542,0.651888
0.526832,0.848719,0.566584,0.438963,0.410419
0.745416,0.860676,0.45073,0.318722,0.619504
0.391269,0.818738,0.694698,0.322943,0.286594
0.530636,0.867778,0.557205,0.42813,0.421629
0.52914,0.877016,0.528564,0.383808,0.445695
0.632058,0.836112,0.547229,0.45311,0.475606
0.902702,0.930728,0.116354,0.273631,0.900714
0.723616,0.893831,0.360194,0.373767,0.647585
0.677351,0.820264,0.568304,0.376541,0.50349
0.424838,0.807013,0.698823,0.416776,0.283387
0.41719,0.798893,0.713154,0.427188,0.268613
0.443122,0.869363,0.605111,0.414859,0.349985
0.347029,0.832556,0.650417,0.511248,0.249135
0.557788,0.830674,0.59188,0.417774,0.416782
0.658841,0.900793,0.39406,0.331671,0.602413
0.922388,0.919266,0.160913,0.286158,0.884541
0.429803,0.813053,0.688877,0.471022,0.281264
